,MovieID,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
1964,2033,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1966,2035,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,2036,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,2037,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,2038,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1970,2039,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,2040,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,2041,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,2042,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,2043,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1975,2044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,2045,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1977,2046,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1978,2047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,2048,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,2049,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1981,2050,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,2051,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2052,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,2053,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1985,2054,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1986,2055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1987,2056,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,2057,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,2058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1990,2059,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1991,2060,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,2061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1993,2062,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,2063,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,2064,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,2065,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,2066,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1998,2067,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1999,2068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000,2069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2001,2070,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2002,2071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2003,2072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,2073,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,2074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006,2075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2007,2076,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2008,2077,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2078,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,2079,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,2080,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2012,2081,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2013,2082,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2083,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,2084,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,2085,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2086,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2018,2087,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019,2088,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,2089,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2090,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,2092,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,2093,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2025,2094,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2026,2095,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,2096,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2028,2097,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2029,2098,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,2099,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2031,2100,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2032,2101,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2033,2102,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2034,2103,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,2104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2036,2105,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2037,2106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2038,2107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2039,2108,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2040,2109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,2110,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2042,2111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,2112,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2044,2113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2045,2114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2046,2115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,2116,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2048,2117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2049,2118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2050,2119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2051,2120,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2052,2121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2053,2122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2054,2123,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,2124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,2125,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2057,2126,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2058,2127,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2059,2128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,2129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2061,2130,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2062,2131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2063,2132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2064,2133,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,2134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,2135,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2067,2136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,2137,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,2138,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2070,2139,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,2140,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2072,2141,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,2142,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,2143,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2075,2144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,2145,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2077,2146,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2078,2147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2079,2148,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2080,2149,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2081,2150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,2151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,2152,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,2153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,2154,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2086,2155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,2156,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2088,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2089,2158,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2090,2159,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2091,2160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2092,2161,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2093,2162,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2094,2163,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2095,2164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2096,2165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2097,2166,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2098,2167,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2099,2168,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2100,2169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,2170,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,2171,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2103,2172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,2173,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2105,2174,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2106,2175,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2107,2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2108,2177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2109,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2110,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2111,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2112,2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2113,2182,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2114,2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2115,2184,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2116,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2117,2186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2118,2187,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2119,2188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2120,2189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,2190,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2122,2191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,2192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2124,2193,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2125,2194,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2126,2195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,2196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,2197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2129,2198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2130,2199,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2131,2200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2132,2201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2133,2202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2134,2203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2135,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2136,2205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,2206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2138,2207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2139,2208,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
2140,2209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2141,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2142,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2143,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2144,2213,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2145,2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2146,2215,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2147,2216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2148,2217,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2149,2218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2150,2219,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2151,2220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2152,2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2153,2222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,2223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,2224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2156,2225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2157,2226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2158,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2159,2228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2160,2229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2161,2230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,2231,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2163,2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2164,2233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2165,2234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2166,2235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2167,2236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2168,2237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2169,2238,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2170,2239,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2171,2240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2172,2241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,2242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2174,2243,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2175,2244,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2176,2245,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2177,2246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,2247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,2248,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2180,2249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,2250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2182,2251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,2252,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2184,2253,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2185,2254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2186,2255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,2256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2188,2257,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2189,2258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,2259,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2191,2260,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2192,2261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,2262,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2194,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2195,2264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2196,2265,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,2266,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2198,2267,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2199,2268,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2200,2269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2201,2270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2202,2271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2203,2272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2204,2273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2205,2274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2206,2275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2207,2276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2208,2277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2209,2278,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2210,2279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2211,2280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2212,2281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2213,2282,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2214,2283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2215,2284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2216,2285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2217,2286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2219,2288,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2220,2289,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2221,2290,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2222,2291,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2223,2292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2224,2293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2225,2294,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,2295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,2296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,2297,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2229,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2230,2299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,2300,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2232,2301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2233,2302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,2303,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2235,2304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2236,2305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2237,2306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,2307,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2239,2308,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2240,2309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2241,2310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2242,2311,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2243,2312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2244,2313,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2245,2314,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2246,2315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2247,2316,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2248,2317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,2318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,2319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,2320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2252,2321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,2322,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2254,2323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2255,2324,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2256,2325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,2326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2258,2327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2259,2328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2260,2329,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2261,2330,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2262,2331,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2263,2332,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2264,2333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2265,2334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2266,2335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,2336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2268,2337,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2269,2338,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2270,2339,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2271,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2272,2341,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2273,2342,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,2343,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2275,2344,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2276,2345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2277,2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2278,2347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,2348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2280,2349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2281,2350,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,2351,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2283,2352,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2284,2353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2285,2354,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,2355,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,2356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,2357,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2289,2358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2290,2359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,2360,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2292,2361,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,2362,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2294,2363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
